1.11114	1.28327	1.48599e-06
1.11126	1.28326	3.35129e-06
1.11137	1.28326	5.1626e-06
1.11149	1.28326	5.834e-06
1.11161	1.28326	5.63389e-06
1.11173	1.28326	4.99864e-06
1.11185	1.28326	3.86037e-06
1.11197	1.28326	3.18308e-06
1.11209	1.28326	5.01067e-06
1.11221	1.28325	4.31805e-06
1.11233	1.28325	5.89677e-06
1.11245	1.28325	5.238e-06
1.11257	1.28325	5.45208e-06
1.11269	1.28325	4.66229e-06
1.11281	1.28325	5.64385e-06
1.11293	1.28325	5.09038e-06
1.11305	1.28325	4.22516e-06
1.11317	1.28324	3.6952e-06
1.11329	1.28324	3.18391e-06
1.1134	1.28324	4.73477e-06
1.11352	1.28324	3.69355e-06
1.11364	1.28324	3.19433e-06
1.11376	1.28324	4.77111e-06
1.11388	1.28323	4.37209e-06
1.114	1.28323	3.43382e-06
1.11412	1.28323	5.90751e-06
1.11424	1.28323	5.15623e-06
1.11436	1.28323	2.48899e-06
1.11448	1.28323	2.64113e-06
1.1146	1.28322	3.79309e-06
1.11472	1.28322	4.72118e-06
1.11484	1.28322	4.93177e-06
1.11496	1.28322	4.33724e-06
1.11508	1.28322	4.12373e-06
1.1152	1.28322	3.48694e-06
1.11532	1.28321	5.31676e-06
1.11544	1.28321	5.2437e-06
1.11556	1.28321	5.22831e-06
1.11568	1.28321	3.79648e-06
1.1158	1.28321	3.46134e-06
1.11592	1.28321	3.42019e-06
1.11604	1.28321	2.87063e-06
1.11616	1.2832	3.29963e-06
1.11628	1.2832	3.45015e-06
1.1164	1.2832	3.22762e-06
1.11652	1.2832	2.56756e-06
1.11664	1.2832	4.67167e-06
1.11676	1.2832	3.93528e-06
1.11688	1.28319	2.10614e-06
1.11701	1.28319	4.14154e-06
1.11713	1.28319	3.68797e-06
1.11725	1.28319	4.28554e-06
1.11737	1.28319	4.44846e-06
1.11749	1.28319	3.51872e-06
1.11761	1.28318	4.0313e-06
1.11773	1.28318	2.2791e-06
1.11785	1.28318	2.99753e-06
1.11797	1.28318	3.66825e-06
1.11809	1.28318	3.88411e-06
1.11821	1.28318	3.37839e-06
1.11833	1.28317	2.24157e-06
1.11845	1.28317	2.42509e-06
1.11857	1.28317	2.74573e-06
1.11869	1.28317	3.73203e-06
1.11881	1.28317	4.5698e-06
1.11894	1.28317	3.7504e-06
1.11906	1.28316	2.9059e-06
1.11918	1.28316	3.51827e-06
1.1193	1.28316	3.01029e-06
1.11942	1.28316	2.75349e-06
1.11954	1.28316	2.82011e-06
1.11966	1.28316	4.23089e-06
1.11978	1.28316	2.69915e-06
1.1199	1.28315	2.0429e-06
1.12002	1.28315	1.97662e-06
1.12014	1.28315	2.28062e-06
1.12027	1.28315	3.76708e-06
1.12039	1.28315	3.76146e-06
1.12051	1.28314	2.33723e-06
1.12063	1.28314	4.15489e-06
1.12075	1.28314	3.04492e-06
1.12087	1.28314	3.86991e-06
1.12099	1.28314	2.32179e-06
1.12111	1.28314	1.54631e-06
1.12124	1.28313	2.77133e-06
1.12136	1.28313	3.67032e-06
1.12148	1.28313	2.89219e-06
1.1216	1.28313	3.14288e-06
1.12172	1.28313	2.27892e-06
1.12184	1.28313	1.17109e-06
1.12196	1.28312	2.21953e-06
1.12209	1.28312	2.91684e-06
1.12221	1.28312	3.36745e-06
1.12233	1.28312	2.13345e-06
1.12245	1.28312	3.90449e-07
1.12257	1.28312	1.57773e-06
1.12269	1.28311	2.16225e-06
1.12281	1.28311	3.12222e-06
1.12294	1.28311	2.86375e-06
1.12306	1.28311	1.21961e-06
1.12318	1.28311	1.0193e-06
1.1233	1.28311	2.07843e-06
1.12342	1.2831	1.48625e-06
1.12355	1.2831	1.95703e-06
1.12367	1.2831	1.80897e-06
1.12379	1.2831	1.3138e-06
1.12391	1.2831	1.80048e-06
1.12403	1.2831	1.88614e-06
1.12415	1.28309	1.95775e-06
1.12428	1.28309	1.79306e-06
1.1244	1.28309	1.09245e-06
1.12452	1.28309	1.3704e-06
1.12464	1.28309	2.01406e-06
1.12476	1.28309	2.73169e-07
1.12489	1.28308	1.00632e-06
1.12501	1.28308	1.13304e-06
1.12513	1.28308	1.0346e-06
1.12525	1.28308	1.93179e-06
1.12538	1.28308	1.62713e-07
1.1255	1.28308	1.06769e-08
1.12562	1.28307	1.0678e-08
1.12574	1.28307	5.04095e-08
1.12586	1.28307	4.53361e-07
1.12599	1.28307	1.09256e-06
1.12611	1.28307	6.35961e-07
1.12623	1.28306	1.23713e-06
1.12635	1.28306	5.60825e-07
1.12648	1.28306	1.82767e-06
1.1266	1.28306	1.05978e-07
1.12672	1.28306	9.62306e-07
1.12684	1.28306	1.95537e-06
1.12697	1.28305	1.02214e-06
1.12709	1.28305	2.03413e-08
1.12721	1.28305	1.46667e-07
1.12733	1.28305	5.40064e-07
1.12746	1.28305	4.74669e-07
1.12758	1.28305	7.42161e-08
1.1277	1.28304	4.73934e-07
1.12782	1.28304	1.13641e-07
1.12795	1.28304	7.07788e-07
1.12807	1.28304	6.81424e-08
1.12819	1.28304	3.99404e-07
1.12832	1.28303	2.10423e-08
1.12844	1.28303	8.09411e-08
1.12856	1.28303	1.0706e-08
1.12868	1.28303	1.07071e-08
1.12881	1.28303	1.07083e-08
1.12893	1.28303	1.07095e-08
1.12905	1.28302	1.03344e-07
1.12918	1.28302	6.74266e-07
1.1293	1.28302	3.1349e-07
